"Season","Round","Date","Local.start.time","Venue","Attendance","First.name","Surname","ID","Jumper.No.","Playing.for","Kicks","Marks","Handballs","Disposals","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Time.on.Ground","Substitute","Umpire.1","Umpire.2","Umpire.3","Umpire.4","Home.team","HQ1G","HQ1B","HQ2G","HQ2B","HQ3G","HQ3B","HQ4G","HQ4B","HQETG","HQETB","Home.score","Away.team","AQ1G","AQ1B","AQ2G","AQ2B","AQ3G","AQ3B","AQ4G","AQ4B","AQETG","AQETB","Away.score","HQ1P","HQ2P","HQ3P","HQ4P","HQETP","AQ1P","AQ2P","AQ3P","AQ4P","AQETP","Player","Team","url","Age","Career.Games","Coach","DOB","Home.Away"
2026,"5",2026-04-03,1845,"Adelaide Oval",48627,"Murphy","Reid",13180,"16","Fremantle",11,2,15,26,0,1,0,5,0,6,2,1,1,0,NA,10,16,0,0,1,1,2,89,NA,"Nick Brown"," Jamie Broadbent"," Simon Meredith"," Martin Rodger","Adelaide",3,3,4,5,9,5,11,10,NA,NA,76,"Fremantle",4,3,8,6,9,9,11,12,NA,NA,78,21,29,59,76,NA,27,54,63,78,NA,"Murphy Reid","Fremantle","https://afltables.com/afl/stats/players/M/Murphy_Reid.html",19.6762491444216,28,"Longmuir, Justin","30-Jul-2006","Away"
2026,"5",2026-04-03,1845,"Adelaide Oval",48627,"Luke","Ryan",12542,"13","Fremantle",8,1,2,10,0,0,0,2,3,1,0,1,0,1,NA,1,3,1,0,2,0,0,85,NA,"Nick Brown"," Jamie Broadbent"," Simon Meredith"," Martin Rodger","Adelaide",3,3,4,5,9,5,11,10,NA,NA,76,"Fremantle",4,3,8,6,9,9,11,12,NA,NA,78,21,29,59,76,NA,27,54,63,78,NA,"Luke Ryan","Fremantle","https://afltables.com/afl/stats/players/L/Luke_Ryan.html",30.1533196440794,182,"Longmuir, Justin","6-Feb-1996","Away"
2026,"5",2026-04-03,1845,"Adelaide Oval",48627,"Chris","Scerri",NA,"45","Fremantle",0,0,6,6,0,0,0,1,0,0,0,0,0,0,NA,4,2,0,0,1,0,0,59,NA,"Nick Brown"," Jamie Broadbent"," Simon Meredith"," Martin Rodger","Adelaide",3,3,4,5,9,5,11,10,NA,NA,76,"Fremantle",4,3,8,6,9,9,11,12,NA,NA,78,21,29,59,76,NA,27,54,63,78,NA,NA,"Fremantle","https://afltables.com/afl/stats/players/C/Chris_Scerri.html",19.7419575633128,3,"Longmuir, Justin",NA,"Away"
2026,"5",2026-04-03,1845,"Adelaide Oval",48627,"Caleb","Serong",12786,"3","Fremantle",21,3,11,32,0,1,0,8,2,6,6,4,0,1,NA,13,19,0,0,0,0,0,88,NA,"Nick Brown"," Jamie Broadbent"," Simon Meredith"," Martin Rodger","Adelaide",3,3,4,5,9,5,11,10,NA,NA,76,"Fremantle",4,3,8,6,9,9,11,12,NA,NA,78,21,29,59,76,NA,27,54,63,78,NA,"Caleb Serong","Fremantle","https://afltables.com/afl/stats/players/C/Caleb_Serong.html",25.145106091718,131,"Longmuir, Justin","9-Feb-2001","Away"
2026,"5",2026-04-03,1845,"Adelaide Oval",48627,"Sam","Switkowski",12672,"39","Fremantle",4,1,9,13,0,0,0,3,1,3,1,1,1,0,NA,6,8,0,0,0,0,1,74,NA,"Nick Brown"," Jamie Broadbent"," Simon Meredith"," Martin Rodger","Adelaide",3,3,4,5,9,5,11,10,NA,NA,76,"Fremantle",4,3,8,6,9,9,11,12,NA,NA,78,21,29,59,76,NA,27,54,63,78,NA,"Sam Switkowski","Fremantle","https://afltables.com/afl/stats/players/S/Sam_Switkowski.html",29.3668720054757,109,"Longmuir, Justin","20-Nov-1996","Away"
2026,"5",2026-04-03,1845,"Adelaide Oval",48627,"Josh","Treacy",12887,"35","Fremantle",9,5,4,13,2,2,0,5,0,3,0,2,0,2,NA,10,6,3,2,5,0,0,94,NA,"Nick Brown"," Jamie Broadbent"," Simon Meredith"," Martin Rodger","Adelaide",3,3,4,5,9,5,11,10,NA,NA,76,"Fremantle",4,3,8,6,9,9,11,12,NA,NA,78,21,29,59,76,NA,27,54,63,78,NA,"Josh Treacy","Fremantle","https://afltables.com/afl/stats/players/J/Josh_Treacy.html",23.662559890486,84,"Longmuir, Justin","4-Aug-2002","Away"
2026,"5",2026-04-03,1845,"Adelaide Oval",48627,"Patrick","Voss",13129,"20","Fremantle",9,5,4,13,2,3,0,3,0,1,0,2,2,1,NA,7,6,1,4,0,0,0,91,NA,"Nick Brown"," Jamie Broadbent"," Simon Meredith"," Martin Rodger","Adelaide",3,3,4,5,9,5,11,10,NA,NA,76,"Fremantle",4,3,8,6,9,9,11,12,NA,NA,78,21,29,59,76,NA,27,54,63,78,NA,"Patrick Voss","Fremantle","https://afltables.com/afl/stats/players/P/Patrick_Voss.html",22.7611225188227,31,"Longmuir, Justin","29-Jun-2003","Away"
2026,"5",2026-04-03,1845,"Adelaide Oval",48627,"Corey","Wagner",12453,"34","Fremantle",9,2,9,18,0,0,0,1,6,0,5,3,0,0,NA,7,11,0,0,0,1,0,76,NA,"Nick Brown"," Jamie Broadbent"," Simon Meredith"," Martin Rodger","Adelaide",3,3,4,5,9,5,11,10,NA,NA,76,"Fremantle",4,3,8,6,9,9,11,12,NA,NA,78,21,29,59,76,NA,27,54,63,78,NA,"Corey Wagner","Fremantle","https://afltables.com/afl/stats/players/C/Corey_Wagner.html",29.0301163586585,61,"Longmuir, Justin","23-Mar-1997","Away"
2026,"5",2026-04-03,1845,"Adelaide Oval",48627,"Karl","Worner",13075,"23","Fremantle",7,4,3,10,0,0,0,4,3,0,0,2,1,1,NA,2,7,0,0,1,0,0,77,NA,"Nick Brown"," Jamie Broadbent"," Simon Meredith"," Martin Rodger","Adelaide",3,3,4,5,9,5,11,10,NA,NA,76,"Fremantle",4,3,8,6,9,9,11,12,NA,NA,78,21,29,59,76,NA,27,54,63,78,NA,"Karl Worner","Fremantle","https://afltables.com/afl/stats/players/K/Karl_Worner.html",23.7967145790554,35,"Longmuir, Justin","16-Jun-2002","Away"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Sam","Banks",13078,"6","Richmond",16,1,4,20,1,0,0,3,4,3,1,5,1,2,NA,3,13,0,0,1,0,0,76,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Sam Banks","Richmond","https://afltables.com/afl/stats/players/S/Sam_Banks.html",23.0054757015743,47,"Yze, Adem","2-Apr-2003","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Nathan","Broad",12456,"35","Richmond",6,5,3,9,0,0,0,0,0,1,1,0,0,0,NA,3,6,1,0,3,0,0,72,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Nathan Broad","Richmond","https://afltables.com/afl/stats/players/N/Nathan_Broad.html",32.9691991786448,173,"Yze, Adem","15-Apr-1993","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Tom","Brown",13096,"30","Richmond",7,1,3,10,0,0,0,0,5,1,0,2,0,0,NA,3,4,1,0,4,0,0,73,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Tom Brown","Richmond","https://afltables.com/afl/stats/players/T/Tom_Brown.html",22.6789869952088,45,"Yze, Adem","30-Jul-2003","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Seth","Campbell",13100,"44","Richmond",8,3,2,10,0,0,0,3,0,3,0,1,1,0,NA,2,8,0,0,0,0,1,82,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Seth Campbell","Richmond","https://afltables.com/afl/stats/players/S/Seth_Campbell.html",21.2628336755647,47,"Yze, Adem","29-Dec-2004","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Jonty","Faull",13214,"8","Richmond",3,2,3,6,0,1,2,1,0,1,0,1,1,0,NA,4,3,0,1,3,0,0,85,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Jonty Faull","Richmond","https://afltables.com/afl/stats/players/J/Jonty_Faull.html",20.1697467488022,19,"Yze, Adem","1-Feb-2006","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Liam","Fawcett",13200,"43","Richmond",6,5,2,8,2,0,0,3,0,2,0,6,1,1,NA,4,4,1,4,1,0,0,73,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Liam Fawcett","Richmond","https://afltables.com/afl/stats/players/L/Liam_Fawcett.html",20.9500342231348,2,"Yze, Adem","22-Apr-2005","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Campbell","Gray",13218,"50","Richmond",8,7,6,14,0,0,0,5,3,1,0,6,4,3,NA,5,10,0,0,5,1,0,74,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Campbell Gray","Richmond","https://afltables.com/afl/stats/players/C/Campbell_Gray.html",22.5886379192334,6,"Yze, Adem","1-Sep-2003","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Steely","Green",13145,"48","Richmond",12,3,2,14,0,2,0,6,0,4,0,2,2,0,NA,7,7,0,1,1,0,1,78,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Steely Green","Richmond","https://afltables.com/afl/stats/players/S/Steely_Green.html",22.2327173169062,29,"Yze, Adem","9-Jan-2004","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Sam","Grlj",NA,"24","Richmond",11,5,8,19,0,0,0,2,1,4,2,2,2,0,NA,5,13,0,0,1,2,0,70,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,NA,"Richmond","https://afltables.com/afl/stats/players/S/Sam_Grlj.html",18.6899383983573,4,"Yze, Adem",NA,"Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Jacob","Hopper",12440,"2","Richmond",7,2,15,22,0,0,0,0,1,2,8,5,2,2,NA,11,13,0,0,1,0,0,73,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Jacob Hopper","Richmond","https://afltables.com/afl/stats/players/J/Jacob_Hopper.html",29.1560574948665,169,"Yze, Adem","6-Feb-1997","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Sam","Lalor",13190,"4","Richmond",6,5,6,12,2,0,0,1,1,1,1,0,1,0,NA,7,5,2,2,0,0,0,75,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Sam Lalor","Richmond","https://afltables.com/afl/stats/players/S/Sam_Lalor.html",19.5941136208077,15,"Yze, Adem","30-Aug-2006","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Mykelti","Lefau",13113,"42","Richmond",4,4,0,4,0,1,4,2,0,2,0,3,0,1,NA,2,3,1,1,3,0,0,82,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Mykelti Lefau","Richmond","https://afltables.com/afl/stats/players/M/Mykelti_Lefau.html",27.7830253251198,14,"Yze, Adem","22-Jun-1998","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Kane","McAuliffe",13117,"28","Richmond",11,5,5,16,0,0,0,4,2,2,1,4,1,0,NA,7,8,1,0,0,0,0,78,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Kane McAuliffe","Richmond","https://afltables.com/afl/stats/players/K/Kane_McAuliffe.html",21.0930869267625,16,"Yze, Adem","1-Mar-2005","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Ben","Miller",12941,"12","Richmond",13,11,6,19,0,0,0,1,3,1,0,2,0,0,NA,3,16,0,0,7,2,1,93,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Ben Miller","Richmond","https://afltables.com/afl/stats/players/B/Ben_Miller.html",26.5913757700205,73,"Yze, Adem","31-Aug-1999","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Dion","Prestia",11917,"3","Richmond",16,6,8,24,0,0,0,3,2,4,3,7,2,0,NA,6,17,0,1,2,0,0,76,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Dion Prestia","Richmond","https://afltables.com/afl/stats/players/D/Dion_Prestia.html",33.476386036961,240,"Yze, Adem","12-Oct-1992","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Maurice","Rioli",12935,"17","Richmond",5,2,5,10,1,0,0,2,0,1,1,0,1,0,NA,6,4,2,1,1,0,0,82,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Maurice Rioli","Richmond","https://afltables.com/afl/stats/players/M/Maurice_Rioli1.html",23.5886379192334,53,"Yze, Adem","1-Sep-2002","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Jack","Ross",12712,"5","Richmond",5,2,10,15,0,3,0,6,0,2,2,5,2,2,NA,7,9,1,1,0,1,0,76,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Jack Ross","Richmond","https://afltables.com/afl/stats/players/J/Jack_Ross.html",25.5831622176591,97,"Yze, Adem","3-Sep-2000","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Samson","Ryan",12918,"32","Richmond",2,2,7,9,0,0,21,0,0,2,2,4,2,3,NA,5,4,1,0,2,0,0,74,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Samson Ryan","Richmond","https://afltables.com/afl/stats/players/S/Samson_Ryan.html",25.3175906913073,26,"Yze, Adem","9-Dec-2000","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Jayden","Short",12418,"15","Richmond",19,6,3,22,0,2,0,3,5,4,2,2,3,0,NA,7,13,0,1,3,1,0,79,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Jayden Short","Richmond","https://afltables.com/afl/stats/players/J/Jayden_Short.html",30.1916495550992,194,"Yze, Adem","24-Jan-1996","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Tyler","Sonsie",13014,"40","Richmond",14,6,6,20,0,0,0,1,3,3,0,1,1,0,NA,4,15,0,0,0,0,0,88,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Tyler Sonsie","Richmond","https://afltables.com/afl/stats/players/T/Tyler_Sonsie.html",23.1834360027378,43,"Yze, Adem","27-Jan-2003","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Tim","Taranto",12504,"14","Richmond",6,2,14,20,0,0,0,4,1,3,6,0,0,0,NA,9,11,0,0,1,0,0,74,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Tim Taranto","Richmond","https://afltables.com/afl/stats/players/T/Tim_Taranto.html",28.1806981519507,177,"Yze, Adem","28-Jan-1998","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Luke","Trainor",13191,"11","Richmond",11,5,3,14,0,0,0,2,2,3,0,2,0,0,NA,2,11,0,0,1,1,1,80,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Luke Trainor","Richmond","https://afltables.com/afl/stats/players/L/Luke_Trainor1.html",19.9828884325804,23,"Yze, Adem","10-Apr-2006","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Nick","Vlastuin",12174,"1","Richmond",4,0,7,11,0,0,0,2,0,0,0,1,0,0,NA,3,6,0,0,1,0,0,87,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Nick Vlastuin","Richmond","https://afltables.com/afl/stats/players/N/Nick_Vlastuin.html",31.9582477754962,258,"Yze, Adem","19-Apr-1994","Home"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Aliir","Aliir",12433,"21","Port Adelaide",15,8,8,23,0,0,0,0,4,0,0,7,0,2,NA,14,6,6,0,5,1,0,100,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Aliir Aliir","Port Adelaide","https://afltables.com/afl/stats/players/A/Aliir_Aliir.html",31.5776865160849,182,"Carr, Josh","5-Sep-1994","Away"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Miles","Bergman",12867,"14","Port Adelaide",9,5,4,13,0,0,0,1,2,1,0,3,0,1,NA,2,10,0,0,3,0,1,80,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Miles Bergman","Port Adelaide","https://afltables.com/afl/stats/players/M/Miles_Bergman.html",24.4599589322382,105,"Carr, Josh","18-Oct-2001","Away"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Joe","Berry",13188,"5","Port Adelaide",5,4,7,12,0,1,0,2,0,2,1,3,2,1,NA,4,8,0,0,0,0,0,73,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Joe Berry","Port Adelaide","https://afltables.com/afl/stats/players/J/Joe_Berry.html",19.9609856262834,16,"Carr, Josh","18-Apr-2006","Away"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Jase","Burgoyne",13007,"7","Port Adelaide",9,4,14,23,0,0,0,1,4,1,2,1,0,0,NA,9,14,0,0,2,0,1,78,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Jase Burgoyne","Port Adelaide","https://afltables.com/afl/stats/players/J/Jase_Burgoyne.html",22.7200547570157,60,"Carr, Josh","15-Jul-2003","Away"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Zak","Butters",12698,"9","Port Adelaide",16,4,14,30,0,0,0,0,0,3,6,4,2,2,NA,10,19,0,0,0,3,0,80,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Zak Butters","Port Adelaide","https://afltables.com/afl/stats/players/Z/Zak_Butters.html",25.5694729637235,143,"Carr, Josh","8-Sep-2000","Away"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Darcy","Byrne-Jones",12422,"33","Port Adelaide",16,10,10,26,0,0,0,2,3,2,0,3,1,0,NA,6,19,0,0,2,0,1,88,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Darcy Byrne-Jones","Port Adelaide","https://afltables.com/afl/stats/players/D/Darcy_Byrne-Jones.html",30.5366187542779,225,"Carr, Josh","20-Sep-1995","Away"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Willem","Drew",12695,"28","Port Adelaide",5,2,6,11,1,0,0,6,1,1,5,2,1,2,NA,5,4,0,0,1,0,0,83,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Willem Drew","Port Adelaide","https://afltables.com/afl/stats/players/W/Willem_Drew.html",27.5065023956194,134,"Carr, Josh","1-Oct-1998","Away"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Corey","Durdin",12936,"44","Port Adelaide",5,4,2,7,1,1,0,1,0,3,0,1,0,0,NA,3,4,0,1,1,1,2,74,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Corey Durdin","Port Adelaide","https://afltables.com/afl/stats/players/C/Corey_Durdin.html",23.9719370294319,68,"Carr, Josh","14-Apr-2002","Away"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Logan","Evans",13156,"22","Port Adelaide",11,5,2,13,0,0,0,0,4,0,0,1,0,1,NA,2,9,0,0,4,0,0,90,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Logan Evans","Port Adelaide","https://afltables.com/afl/stats/players/L/Logan_Evans.html",20.4900752908966,27,"Carr, Josh","7-Oct-2005","Away"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Kane","Farrell",12664,"6","Port Adelaide",20,3,4,24,0,2,0,2,6,6,1,6,1,3,NA,6,15,0,0,3,4,0,77,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Kane Farrell","Port Adelaide","https://afltables.com/afl/stats/players/K/Kane_Farrell.html",27.0492813141684,118,"Carr, Josh","17-Mar-1999","Away"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Mitch","Georgiades",12766,"19","Port Adelaide",6,6,6,12,2,1,0,1,0,2,0,2,0,2,NA,4,8,2,3,2,0,0,90,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Mitch Georgiades","Port Adelaide","https://afltables.com/afl/stats/players/M/Mitch_Georgiades.html",24.5147159479808,96,"Carr, Josh","28-Sep-2001","Away"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Jason","Horne-Francis",12956,"18","Port Adelaide",15,7,3,18,2,0,0,2,1,7,4,8,1,4,NA,7,13,0,1,2,3,1,76,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Jason Horne-Francis","Port Adelaide","https://afltables.com/afl/stats/players/J/Jason_Horne-Francis.html",22.7857631759069,84,"Carr, Josh","21-Jun-2003","Away"
2026,"5",2026-04-04,1615,"M.C.G.",34471,"Lachie","Jones",12882,"34","Port Adelaide",7,3,6,13,0,0,0,2,4,1,0,5,0,1,NA,4,6,0,0,2,0,0,81,NA,"Andre Gianfagna"," Paul Rebeschini"," Peter Bailes"," Andrew Adair","Richmond",0,1,3,4,4,8,6,12,NA,NA,48,"Port Adelaide",1,6,5,7,8,11,13,12,NA,NA,90,1,22,32,48,NA,12,37,59,90,NA,"Lachie Jones","Port Adelaide","https://afltables.com/afl/stats/players/L/Lachie_Jones.html",23.9856262833676,77,"Carr, Josh","9-Apr-2002","Away"
